index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
9523,titles04/index.html.1447,tt0049038,Bus Stop (1956),bus stop,http://www.imdb.com/title/tt0049038/,6.7,6803.0,5760.0,1956.0,video.movie,1,5,30,28,86,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14013,titles04/index.html.8647,tt0392728,Roundhay Garden Scene (1888),roundhay garden scene,http://www.imdb.com/title/tt0392728/,7.8,2931.0,,1888.0,video.movie,0,0,0,0,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6889,titles03/index.html.975,tt0056777,The Outer Limits (TV Series 1963–1965),the outer limits tv series,http://www.imdb.com/title/tt0056777/,8.2,3135.0,3060.0,1965.0,video.tv,0,1,35,59,61,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9076,titles04/index.html.13693,tt2167202,Getaway (2013),getaway,http://www.imdb.com/title/tt2167202/,4.3,13073.0,5400.0,2013.0,video.movie,0,0,18,325,93,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3823,titles03/index.html.3607,tt0325803,Masters of the Martial Arts Presented by Wesley Snipes (1998),masters of the martial arts presented by wesley snipes,http://www.imdb.com/title/tt0325803/,6.9,30.0,,1998.0,video.tv,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,titles04/index.html.6925,tt0233841,Baran (2001),baran,http://www.imdb.com/title/tt0233841/,7.8,4757.0,5640.0,2001.0,video.movie,13,5,6,4,38,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6148,titles03/index.html.6327,tt2011118,Marvel One-Shot: The Consultant (Video 2011),marvel one shot the consultant video,http://www.imdb.com/title/tt2011118/,6.6,1029.0,240.0,2011.0,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5142,titles03/index.html.5190,tt1031969,The Rocker - Voll der (S)Hit (2008),the rocker voll der s hit,http://www.imdb.com/title/tt1031969/,6.2,27997.0,6120.0,2008.0,video.movie,0,0,22,275,94,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13774,titles04/index.html.8245,tt0362529,DVD Discoveries (Video 2003),dvd discoveries video,http://www.imdb.com/title/tt0362529/,4.1,16.0,,2003.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101,titles04/index.html.7133,tt0252784,Rock Concert (TV Series 1973–1980),rock concert tv series,http://www.imdb.com/title/tt0252784/,8.3,41.0,5400.0,1980.0,video.tv,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7784,titles04/index.html.11540,tt1210335,Team Fortress 2 (Video Game 2007),team fortress video game,http://www.imdb.com/title/tt1210335/,8.5,1239.0,,2007.0,game,0,0,0,0,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,titles04/index.html.2471,tt0065333,Die Partridge Familie (TV Series 1970–1974),die partridge familie tv series,http://www.imdb.com/title/tt0065333/,6.5,1498.0,1800.0,1974.0,video.tv,2,5,53,158,27,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10075,titles04/index.html.2316,tt0062885,Die Braut des Teufels (1968),die braut des teufels,http://www.imdb.com/title/tt0062885/,7.1,4046.0,5760.0,1968.0,video.movie,0,0,12,93,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13062,titles04/index.html.707,tt0035836,Education for Death: The Making of the Nazi (1943),education for death the making of the nazi,http://www.imdb.com/title/tt0035836/,7.1,919.0,600.0,1943.0,video.movie,0,0,2,2,20,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2872,titles03/index.html.2391,tt0109287,Mac Millionär - Zu clever für 'nen Blankocheck (1994),mac million r zu clever f r nen blankocheck,http://www.imdb.com/title/tt0109287/,5.0,11329.0,5580.0,1994.0,video.movie,0,0,12,17,39,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11122,titles04/index.html.3993,tt0091083,From Beyond - Aliens des Grauens (1986),from beyond aliens des grauens,http://www.imdb.com/title/tt0091083/,6.8,11357.0,5160.0,1986.0,video.movie,3,3,14,285,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
920,titles02/index.html.2937,tt0243017,Waking Life (2001),waking life,http://www.imdb.com/title/tt0243017/,7.8,37236.0,6000.0,2001.0,video.movie,5,14,22,145,492,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9256,titles04/index.html.14011,tt2386723,DP/30: Conversations About Movies (TV Series 2007– ),dp conversations about movies tv series,http://www.imdb.com/title/tt2386723/,8.6,35.0,1800.0,2007.0,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,titles02/index.html.6977,tt0446059,Fearless (2006),fearless,http://www.imdb.com/title/tt0446059/,7.7,52066.0,6240.0,2006.0,video.movie,5,10,22,154,198,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,titles04/index.html.3104,tt0076147,Hitler - ein Film aus Deutschland (1977),hitler ein film aus deutschland,http://www.imdb.com/title/tt0076147/,7.7,467.0,26520.0,1977.0,video.movie,2,0,4,4,17,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,titles04/index.html.2824,tt0071034,Make-Up und Pistolen (TV Series 1974–1978),make up und pistolen tv series,http://www.imdb.com/title/tt0071034/,6.6,600.0,3600.0,1978.0,video.tv,1,15,13,53,7,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,titles04/index.html.5391,tt0113725,Das Licht der Illusion (1995),das licht der illusion,http://www.imdb.com/title/tt0113725/,7.7,2180.0,6600.0,1995.0,video.movie,9,1,8,14,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9567,titles04/index.html.1462,tt0049456,Vincent van Gogh - Ein Leben in Leidenschaft (1956),vincent van gogh ein leben in leidenschaft,http://www.imdb.com/title/tt0049456/,7.4,5854.0,7320.0,1956.0,video.movie,3,6,25,80,61,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,titles04/index.html.1924,tt0057180,Die unglaubliche Reise (1963),die unglaubliche reise,http://www.imdb.com/title/tt0057180/,7.1,2192.0,4800.0,1963.0,video.movie,0,0,6,20,20,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13909,titles04/index.html.847,tt0038718,Make Mine Music (1946),make mine music,http://www.imdb.com/title/tt0038718/,6.6,1653.0,4500.0,1946.0,video.movie,2,0,4,18,23,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8278,titles04/index.html.12333,tt1515451,Live fra Bremen (TV Series 2009– ),live fra bremen tv series,http://www.imdb.com/title/tt1515451/,4.5,213.0,,2009.0,video.tv,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,titles03/index.html.4817,tt0791327,Mise-en-abyme (2006),mise en abyme,http://www.imdb.com/title/tt0791327/,7.3,69.0,1140.0,2006.0,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1099,titles02/index.html.3560,tt0082398,James Bond 007 - In tödlicher Mission (1981),james bond in t dlicher mission,http://www.imdb.com/title/tt0082398/,6.8,55818.0,7620.0,1981.0,video.movie,2,3,26,238,234,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,titles03/index.html.1595,tt0080641,Die Hunde des Krieges (1980),die hunde des krieges,http://www.imdb.com/title/tt0080641/,6.3,5254.0,7080.0,1980.0,video.movie,0,0,20,17,48,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,titles01/tt0078748,tt0078748,Alien - Das unheimliche Wesen aus einer fremden Welt (1979),alien das unheimliche wesen aus einer fremden welt,http://www.imdb.com/title/tt0078748/,8.5,391737.0,7020.0,1979.0,video.movie,12,18,126,5671,991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
593,titles02/index.html.1898,tt0460989,The Wind That Shakes the Barley (2006),the wind that shakes the barley,http://www.imdb.com/title/tt0460989/,7.6,30641.0,7620.0,2006.0,video.movie,5,22,24,160,211,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11309,titles04/index.html.430,tt0028249,Show Boat (1936),show boat,http://www.imdb.com/title/tt0028249/,7.8,1856.0,6780.0,1936.0,video.movie,1,1,0,0,52,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12048,titles04/index.html.5448,tt0114781,Alarmstufe - Rot 2 (1995),alarmstufe rot,http://www.imdb.com/title/tt0114781/,5.3,30925.0,6000.0,1995.0,video.movie,0,0,28,22,117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6882,titles03/index.html.966,tt0056541,Süßer Vogel Jugend (1962),s er vogel jugend,http://www.imdb.com/title/tt0056541/,7.5,4251.0,7200.0,1962.0,video.movie,3,6,12,87,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,titles04/index.html.4773,tt0103793,Benny's Video (1992),benny s video,http://www.imdb.com/title/tt0103793/,7.2,7293.0,6300.0,1992.0,video.movie,2,2,2,13,31,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,titles03/index.html.6181,tt1839564,Monsieur Hubert de Givenchy (2011),monsieur hubert de givenchy,http://www.imdb.com/title/tt1839564/,6.0,5.0,3060.0,2011.0,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,titles01/tt0082971,tt0082971,Jäger des verlorenen Schatzes (1981),j ger des verlorenen schatzes,http://www.imdb.com/title/tt0082971/,8.6,473742.0,6900.0,1981.0,video.movie,25,22,69,2004,691,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,titles04/index.html.2371,tt0063803,Wer klopft denn da an meine Tür? (1967),wer klopft denn da an meine t r,http://www.imdb.com/title/tt0063803/,6.8,4552.0,5400.0,1967.0,video.movie,0,0,7,25,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7766,titles04/index.html.11511,tt1196946,The Mentalist (TV Series 2008– ),the mentalist tv series,http://www.imdb.com/title/tt1196946/,8.1,99315.0,2580.0,2008.0,video.tv,4,14,602,1858,111,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360,titles02/index.html.123,tt0079522,Manhattan (1979),manhattan,http://www.imdb.com/title/tt0079522/,8.0,83078.0,5760.0,1979.0,video.movie,19,14,43,35,216,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10260,titles04/index.html.2618,tt0067477,Naughty! (1971),naughty,http://www.imdb.com/title/tt0067477/,4.9,36.0,4980.0,1971.0,video.movie,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073,titles04/index.html.7082,tt0249180,T.T. Sindrom (2002),t t sindrom,http://www.imdb.com/title/tt0249180/,6.3,465.0,6120.0,2002.0,video.movie,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14206,titles04/index.html.9008,tt0426396,Alien Abduction (2005),alien abduction,http://www.imdb.com/title/tt0426396/,2.6,1076.0,5760.0,2005.0,video.movie,1,0,5,22,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2892,titles03/index.html.2421,tt0110684,Nobody's Fool - Auf Dauer unwiderstehlich (1994),nobody s fool auf dauer unwiderstehlich,http://www.imdb.com/title/tt0110684/,7.4,12952.0,6600.0,1994.0,video.movie,5,6,16,18,81,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13230,titles04/index.html.7335,tt0272683,The John Wayne Anthology (TV Movie 1991),the john wayne anthology tv movie,http://www.imdb.com/title/tt0272683/,5.5,14.0,2940.0,1991.0,video.movie,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,titles04/index.html.13492,tt2034782,Spisok korabley (2008),spisok korabley,http://www.imdb.com/title/tt2034782/,5.8,5.0,4200.0,2008.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,titles03/index.html.1495,tt0076363,Die Abenteuer von Winnie Puh (1977),die abenteuer von winnie puh,http://www.imdb.com/title/tt0076363/,7.6,18290.0,4440.0,1977.0,video.movie,0,0,23,47,37,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,titles04/index.html.2561,tt0066767,Der Anderson Clan (1971),der anderson clan,http://www.imdb.com/title/tt0066767/,6.4,4287.0,5940.0,1971.0,video.movie,0,0,8,39,59,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9959,titles04/index.html.2129,tt0060099,Mord aus zweiter Hand (1966),mord aus zweiter hand,http://www.imdb.com/title/tt0060099/,5.2,194.0,6180.0,1966.0,video.movie,1,0,3,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5661,titles03/index.html.5809,tt1528313,Nichts zu verzollen (2010),nichts zu verzollen,http://www.imdb.com/title/tt1528313/,6.3,6776.0,6480.0,2010.0,video.movie,0,0,7,6,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,titles03/index.html.3491,tt0299436,The 51st Annual Academy Awards (1979),the st annual academy awards,http://www.imdb.com/title/tt0299436/,7.0,134.0,,1979.0,video.tv,0,3,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,titles03/index.html.805,tt0050763,Die Uhr ist abgelaufen (1957),die uhr ist abgelaufen,http://www.imdb.com/title/tt0050763/,6.7,1917.0,5400.0,1957.0,video.movie,0,0,3,3,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3060,titles03/index.html.2631,tt0118655,"Austin Powers - Das Schärfste, was Ihre Majestät zu bieten hat (1997)",austin powers das sch rfste was ihre majest t zu bieten hat,http://www.imdb.com/title/tt0118655/,7.0,147662.0,5640.0,1997.0,video.movie,3,5,41,200,411,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13402,titles04/index.html.7598,tt0293832,Hansel & Gretel (2002),hansel gretel,http://www.imdb.com/title/tt0293832/,3.4,888.0,5340.0,2002.0,video.movie,0,0,7,0,7,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,titles03/index.html.4838,tt0800240,Deception (2008),deception,http://www.imdb.com/title/tt0800240/,6.0,27877.0,6420.0,2008.0,video.movie,0,0,16,115,97,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13866,titles04/index.html.8391,tt0372122,Adam & Steve (2005),adam steve,http://www.imdb.com/title/tt0372122/,6.0,2483.0,5940.0,2005.0,video.movie,0,0,6,0,44,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4596,titles03/index.html.458,tt0040041,Texaco Star Theater (TV Series 1948–1956),texaco star theater tv series,http://www.imdb.com/title/tt0040041/,7.8,64.0,3600.0,1956.0,video.tv,0,4,2,14,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,titles04/index.html.6761,tt0210294,Die Schneekönigin (TV Movie 2002),die schneek nigin tv movie,http://www.imdb.com/title/tt0210294/,6.7,1779.0,10800.0,2002.0,video.movie,1,4,5,248,27,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,titles04/index.html.12868,tt1703925,Wilfred (TV Series 2011– ),wilfred tv series,http://www.imdb.com/title/tt1703925/,7.9,29614.0,1800.0,2011.0,video.tv,1,1,122,548,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446,titles04/index.html.7665,tt0300195,Mickys Grösstes Weihnachtsfest (Video 2001),mickys gr sstes weihnachtsfest video,http://www.imdb.com/title/tt0300195/,6.5,1094.0,3900.0,2001.0,video.movie,0,0,4,2,13,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12638,titles04/index.html.643,tt0034409,You'll Never Get Rich (1941),you ll never get rich,http://www.imdb.com/title/tt0034409/,6.9,1294.0,5280.0,1941.0,video.movie,0,0,8,2,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3614,titles03/index.html.334,tt0035575,Yankee Doodle Dandy (1942),yankee doodle dandy,http://www.imdb.com/title/tt0035575/,7.8,9139.0,7560.0,1942.0,video.movie,3,5,20,57,93,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9705,titles04/index.html.1694,tt0053434,Warlock (1959),warlock,http://www.imdb.com/title/tt0053434/,7.3,2906.0,7320.0,1959.0,video.movie,1,0,5,2,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2992,titles03/index.html.2548,tt0115675,Die Akte Romero (1999),die akte romero,http://www.imdb.com/title/tt0115675/,5.4,587.0,6240.0,1999.0,video.movie,1,2,7,6,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,titles03/index.html.4383,tt0469589,Sir! No Sir! (2005),sir no sir,http://www.imdb.com/title/tt0469589/,7.7,564.0,5100.0,2005.0,video.movie,1,2,3,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11119,titles04/index.html.3987,tt0091053,Fire with Fire - Verbotene Leidenschaft (1986),fire with fire verbotene leidenschaft,http://www.imdb.com/title/tt0091053/,6.4,1005.0,6180.0,1986.0,video.movie,0,0,19,50,24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13103,titles04/index.html.7136,tt0253556,Die Herrschaft des Feuers (2002),die herrschaft des feuers,http://www.imdb.com/title/tt0253556/,6.2,90845.0,6060.0,2002.0,video.movie,1,2,59,109,561,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12547,titles04/index.html.629,tt0034172,Der Schatten des dünnen Mannes (1941),der schatten des d nnen mannes,http://www.imdb.com/title/tt0034172/,7.3,3142.0,5820.0,1941.0,video.movie,0,0,12,5,26,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
486,titles02/index.html.1604,tt0705262,Die Sopranos Marco Polo (TV Episode 2004),die sopranos marco polo tv episode,http://www.imdb.com/title/tt0705262/,8.7,835.0,3480.0,2004.0,video.episode,0,0,2,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12008,titles04/index.html.538,tt0031742,Von Mäusen und Menschen (1939),von m usen und menschen,http://www.imdb.com/title/tt0031742/,7.7,3687.0,6360.0,1939.0,video.movie,1,0,4,28,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,titles04/index.html.13257,tt1882735,MarzGurl Reviews (TV Series 2008– ),marzgurl reviews tv series,http://www.imdb.com/title/tt1882735/,6.7,39.0,1200.0,2008.0,video.tv,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13014,titles04/index.html.6978,tt0240980,Till Human Voices Wake Us (2002),till human voices wake us,http://www.imdb.com/title/tt0240980/,6.5,1865.0,6060.0,2002.0,video.movie,0,0,6,13,47,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2558,titles03/index.html.1969,tt0093177,Hellraiser - Das Tor zur Hölle (1987),hellraiser das tor zur h lle,http://www.imdb.com/title/tt0093177/,7.1,59890.0,5640.0,1987.0,video.movie,2,5,35,893,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6174,titles03/index.html.6353,tt2040806,Family Guy Cool Hand Peter (TV Episode 2011),family guy cool hand peter tv episode,http://www.imdb.com/title/tt2040806/,7.6,369.0,1320.0,2011.0,video.episode,0,0,6,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12816,titles04/index.html.6677,tt0199974,Prophet's Game - Im Netz des Todes (2000),prophet s game im netz des todes,http://www.imdb.com/title/tt0199974/,5.1,704.0,6360.0,2000.0,video.movie,0,0,4,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8507,titles04/index.html.12706,tt1637976,#1 Cheerleader Camp (Video 2010),cheerleader camp video,http://www.imdb.com/title/tt1637976/,3.7,2157.0,5700.0,2010.0,video.movie,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,titles04/index.html.10380,tt0806203,Carriers (2009),carriers,http://www.imdb.com/title/tt0806203/,6.1,30583.0,5040.0,2009.0,video.movie,0,0,9,354,114,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5636,titles03/index.html.5781,tt1502404,Drive Angry (2011),drive angry,http://www.imdb.com/title/tt1502404/,5.5,68574.0,6240.0,2011.0,video.movie,2,5,39,1998,205,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,titles02/index.html.3244,tt0080437,The Big Red One (1980),the big red one,http://www.imdb.com/title/tt0080437/,7.3,12653.0,6780.0,1980.0,video.movie,2,1,25,45,109,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11298,titles04/index.html.4286,tt0095710,Panther II - Eiskalt wie Feuer (1988),panther ii eiskalt wie feuer,http://www.imdb.com/title/tt0095710/,5.6,439.0,5820.0,1988.0,video.movie,0,0,2,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,titles03/index.html.5074,tt0960144,Leg dich nicht mit Zohan an (2008),leg dich nicht mit zohan an,http://www.imdb.com/title/tt0960144/,5.5,122452.0,6780.0,2008.0,video.movie,2,1,92,193,371,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,titles03/index.html.3416,tt0284248,Lakhon Me Ek (1971),lakhon me ek,http://www.imdb.com/title/tt0284248/,6.7,27.0,,1971.0,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,titles03/index.html.3799,tt0364779,American Chopper: The Series (TV Series 2003– ),american chopper the series tv series,http://www.imdb.com/title/tt0364779/,6.4,2323.0,3600.0,2003.0,video.tv,4,2,5,196,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13896,titles04/index.html.8447,tt0375736,Ennaku 20 Unakku 18 (2004),ennaku unakku,http://www.imdb.com/title/tt0375736/,5.3,140.0,,2004.0,video.movie,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5396,titles03/index.html.5507,tt1256309,The New Adventures of Old Christine Notes on a 7th Grade Scandal (TV Episode 2009),the new adventures of old christine notes on a th grade scandal tv episode,http://www.imdb.com/title/tt1256309/,8.0,29.0,1800.0,2009.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,titles03/index.html.583,tt0043687,Jim Thorpe -- All-American (1951),jim thorpe all american,http://www.imdb.com/title/tt0043687/,7.0,1154.0,6420.0,1951.0,video.movie,0,0,5,3,19,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10886,titles04/index.html.3576,tt0084555,Da graust sich ja der Weihnachtsmann (1982),da graust sich ja der weihnachtsmann,http://www.imdb.com/title/tt0084555/,7.7,4635.0,5280.0,1982.0,video.movie,0,0,7,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
